customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month,approval_date_month,disbursement_date_month,due_date_month,application_date_day,approval_date_day,disbursement_date_day,due_date_day
400,216,Home Loan,6542,0.08093497,26,Self-employed,Low,501,Female,Divorced,Bachelor,0,2018,2018,2018,2018,3,4,4,6,29,10,15,13
1917,3015,Personal Loan,92012,0.081607549,46,Self-employed,High,320,Female,Divorced,High School,0,2022,2022,2022,2023,11,12,12,3,14,10,22,16
2897,2640,Car Loan,97320,0.063822309,58,Self-employed,High,393,Male,Married,PhD,0,2018,2019,2019,2019,12,1,1,3,22,18,22,9
1198,3072,Home Loan,61428,0.077370582,49,Part-time,Low,307,Female,Married,High School,0,2020,2021,2021,2021,12,1,1,5,24,16,24,31
1550,2568,Personal Loan,23740,0.085989764,44,Part-time,High,771,Female,Single,Bachelor,0,2021,2021,2021,2022,7,8,8,1,20,8,9,11
1006,2813,Car Loan,60353,0.085405901,25,Self-employed,Medium,638,Male,Divorced,Master,1,2018,2018,2018,2018,7,7,7,10,10,21,31,5
2655,999,Car Loan,91353,0.087564318,59,Part-time,Medium,558,Male,Married,PhD,1,2019,2019,2019,2020,10,10,11,2,16,30,9,1
1949,2621,Car Loan,57532,0.084364471,12,Self-employed,Medium,354,Female,Married,PhD,0,2020,2020,2020,2021,11,12,12,5,27,2,15,9
1595,1519,Education Loan,17052,0.07239487,37,Part-time,Low,847,Male,Married,Bachelor,0,2021,2021,2021,2022,10,11,11,4,29,15,17,29
2727,1932,Car Loan,48076,0.072291491,19,Self-employed,High,305,Female,Divorced,High School,0,2019,2019,2019,2020,10,11,11,3,27,17,25,2
1016,1799,Car Loan,54420,0.062015729,27,Part-time,Medium,676,Male,Divorced,High School,0,2019,2019,2019,2019,1,1,2,4,15,31,11,23
2778,695,Home Loan,1671,0.106771626,49,Full-time,Medium,349,Female,Divorced,High School,0,2018,2018,2018,2018,2,2,3,6,6,26,10,12
1250,2794,Education Loan,1163,0.080201755,21,Self-employed,Medium,411,Female,Divorced,PhD,0,2020,2020,2020,2020,1,2,2,5,9,1,2,21
1840,2026,Car Loan,42424,0.076627204,53,Part-time,Medium,445,Female,Divorced,PhD,0,2020,2020,2020,2020,8,8,8,12,9,25,27,28
718,2031,Home Loan,54744,0.066068119,48,Part-time,Medium,529,Female,Single,High School,0,2021,2021,2021,2021,6,7,7,8,29,9,14,22
1245,2857,Home Loan,71331,0.124034869,37,Self-employed,High,796,Male,Single,PhD,0,2021,2021,2021,2021,3,3,3,5,4,21,30,22
339,1208,Personal Loan,11634,0.06390008,39,Part-time,Medium,605,Female,Divorced,Master,0,2018,2018,2018,2018,1,1,1,3,11,13,19,10
463,676,Personal Loan,5798,0.073567281,23,Full-time,Medium,841,Female,Single,Bachelor,0,2021,2021,2021,2021,5,6,6,10,10,1,2,12
1983,2759,Education Loan,23420,0.086237553,31,Full-time,Medium,760,Female,Divorced,Bachelor,1,2018,2018,2019,2019,11,12,1,4,30,27,8,26
138,1238,Home Loan,30300,0.089003194,25,Part-time,Low,525,Female,Single,PhD,0,2019,2019,2019,2019,2,3,3,9,23,18,31,9
391,1786,Car Loan,90881,0.094368981,57,Self-employed,High,358,Male,Single,Master,0,2018,2018,2018,2019,8,8,9,1,26,29,5,27
2360,2910,Car Loan,11749,0.107114128,46,Part-time,Medium,375,Male,Married,Master,0,2020,2020,2020,2020,5,6,6,8,30,11,19,9
3041,1303,Home Loan,26121,0.087592365,40,Part-time,High,727,Female,Divorced,High School,0,2021,2022,2022,2022,12,1,1,7,14,6,18,2
436,2256,Education Loan,38487,0.064159538,23,Full-time,Medium,431,Female,Single,Bachelor,0,2022,2022,2022,2022,1,1,1,4,17,17,30,21
688,1733,Car Loan,94947,0.076145823,29,Part-time,Low,797,Male,Single,Bachelor,0,2018,2018,2018,2019,11,11,11,4,4,22,22,29
2904,727,Education Loan,34361,0.084617486,55,Self-employed,Low,604,Female,Married,Bachelor,0,2019,2019,2019,2019,8,9,9,12,4,2,7,29
896,636,Home Loan,22223,0.111023391,13,Full-time,Low,366,Female,Single,PhD,0,2018,2018,2018,2018,6,7,7,9,19,8,11,6
1435,2982,Education Loan,73930,0.059032918,13,Part-time,Low,529,Male,Married,Master,0,2022,2022,2022,2022,5,5,6,8,26,30,8,7
309,2180,Personal Loan,15056,0.098038648,28,Self-employed,Medium,632,Male,Single,High School,0,2022,2022,2023,2023,12,12,1,3,12,24,3,26
718,481,Education Loan,29380,0.082698716,21,Full-time,High,576,Male,Married,PhD,0,2021,2021,2021,2021,3,4,4,6,18,2,11,24
558,1956,Education Loan,27035,0.092567458,29,Self-employed,Medium,443,Female,Married,High School,0,2022,2022,2022,2022,3,3,3,9,5,20,24,4
524,2746,Car Loan,31620,0.078470079,33,Self-employed,Low,550,Female,Divorced,PhD,0,2019,2019,2019,2020,8,8,9,2,17,27,1,7
2671,71,Education Loan,20877,0.067363511,30,Self-employed,Low,379,Female,Divorced,Bachelor,1,2022,2022,2022,2022,3,3,3,6,17,25,30,30
317,1531,Car Loan,56316,0.091263092,12,Part-time,Medium,356,Female,Single,High School,0,2019,2019,2019,2019,3,4,4,8,28,14,28,18
446,2692,Car Loan,65041,0.089816465,35,Full-time,Medium,665,Male,Divorced,Master,0,2019,2019,2019,2019,6,6,6,9,6,20,26,4
1948,3150,Personal Loan,54352,0.094580854,47,Part-time,High,607,Male,Divorced,Master,0,2020,2020,2020,2020,7,8,8,12,29,10,18,14
1646,524,Car Loan,31911,0.07980043,36,Full-time,High,473,Male,Divorced,PhD,0,2019,2019,2019,2019,3,3,4,5,16,22,2,24
178,2303,Home Loan,33784,0.07100267,47,Self-employed,High,761,Male,Single,Bachelor,0,2018,2018,2018,2018,5,5,6,9,27,29,1,12
508,1550,Car Loan,4191,0.056618195,42,Self-employed,High,792,Female,Single,PhD,0,2020,2020,2020,2020,6,6,6,9,4,15,23,3
2432,1382,Home Loan,34160,0.092290599,42,Part-time,Low,673,Female,Divorced,High School,0,2018,2018,2018,2019,10,11,11,2,25,19,19,11
1869,2687,Car Loan,91536,0.086358342,13,Self-employed,Low,648,Male,Divorced,Master,0,2022,2022,2022,2022,6,7,7,10,18,5,13,1
1521,1134,Home Loan,65641,0.065513261,30,Self-employed,High,366,Female,Single,Master,0,2019,2019,2019,2019,1,1,1,5,5,13,24,31
3069,178,Personal Loan,50723,0.071921395,23,Self-employed,High,629,Male,Divorced,Master,0,2020,2020,2020,2020,3,3,3,6,19,21,28,28
2095,790,Education Loan,4631,0.072998618,21,Full-time,Low,493,Male,Married,Master,1,2020,2020,2020,2020,6,7,7,10,12,5,19,23
1929,177,Car Loan,7172,0.057755234,42,Full-time,Low,454,Female,Single,High School,0,2021,2021,2021,2021,6,6,6,9,10,10,11,19
1466,1848,Personal Loan,43080,0.067734764,56,Part-time,Low,459,Female,Single,Master,0,2019,2019,2019,2020,10,11,11,4,22,11,25,9
756,830,Personal Loan,90097,0.062992545,33,Full-time,High,565,Female,Married,PhD,0,2018,2018,2018,2018,5,5,5,11,4,24,30,4
184,1182,Car Loan,91353,0.073812815,34,Self-employed,High,467,Female,Divorced,Master,0,2021,2021,2022,2022,12,12,1,5,5,26,1,4
202,1477,Car Loan,21281,0.068919538,34,Self-employed,Low,444,Female,Married,High School,0,2022,2022,2022,2023,12,12,12,4,9,15,16,20
408,2089,Home Loan,29671,0.055594926,26,Self-employed,Low,485,Female,Divorced,Bachelor,0,2018,2018,2018,2018,9,9,9,12,5,23,30,15
1623,1508,Car Loan,52431,0.110338853,37,Part-time,Medium,722,Female,Divorced,Bachelor,0,2022,2022,2022,2022,1,2,2,7,25,5,10,16
723,374,Car Loan,91900,0.098788111,14,Self-employed,Medium,756,Female,Single,Master,0,2021,2021,2021,2022,11,12,12,1,6,5,19,27
1374,3144,Home Loan,93961,0.068314709,34,Self-employed,Low,644,Male,Single,Bachelor,0,2021,2021,2021,2021,1,2,2,4,26,8,13,27
1068,861,Home Loan,29602,0.084086321,31,Part-time,Low,815,Male,Divorced,High School,1,2020,2020,2020,2020,8,8,9,11,17,29,9,21
673,2509,Car Loan,89789,0.086261976,56,Full-time,Medium,403,Female,Married,Master,0,2021,2021,2021,2021,2,2,2,7,3,7,17,5
993,946,Car Loan,52399,0.097866288,51,Full-time,High,546,Female,Single,High School,0,2020,2020,2020,2020,5,6,6,7,31,11,25,28
2102,2578,Car Loan,24472,0.067720925,50,Full-time,Low,322,Male,Divorced,Bachelor,0,2019,2019,2019,2020,11,11,11,2,9,16,20,21
3068,668,Education Loan,50230,0.096381602,19,Part-time,Low,824,Male,Single,Bachelor,0,2022,2022,2022,2022,1,1,1,7,13,18,29,25
1142,1965,Education Loan,74616,0.07178142,29,Part-time,Low,443,Male,Single,Master,0,2021,2021,2021,2021,2,2,3,5,10,27,9,31
614,2460,Personal Loan,8099,0.059962064,52,Self-employed,High,492,Male,Single,Bachelor,0,2019,2019,2019,2020,7,7,8,1,24,30,13,4
1275,2089,Personal Loan,26431,0.090862048,17,Self-employed,Medium,764,Female,Married,Master,0,2019,2019,2019,2019,4,5,5,7,25,13,20,18
769,1189,Car Loan,57492,0.099361376,38,Part-time,High,674,Male,Married,Master,1,2020,2020,2020,2020,5,6,6,10,31,14,28,6
20,2126,Home Loan,97722,0.118818635,47,Part-time,High,565,Male,Divorced,PhD,0,2019,2019,2019,2019,4,4,5,9,14,23,5,5
65,540,Car Loan,48684,0.062004121,26,Self-employed,Low,677,Male,Married,PhD,1,2019,2019,2019,2019,1,1,1,7,1,9,18,2
2728,2220,Car Loan,31111,0.090483795,48,Self-employed,Low,849,Male,Divorced,PhD,0,2020,2020,2020,2020,1,2,2,6,28,16,24,17
1971,1837,Personal Loan,64936,0.073852981,16,Self-employed,Medium,373,Female,Divorced,High School,1,2020,2020,2020,2020,2,3,3,8,18,4,17,2
1743,2540,Car Loan,23614,0.091750381,50,Full-time,High,737,Male,Single,Bachelor,1,2020,2020,2020,2020,7,8,8,11,14,9,13,21
2052,2404,Car Loan,93260,0.057942657,20,Full-time,Medium,525,Female,Single,Bachelor,1,2018,2018,2019,2019,12,12,1,3,5,24,6,16
112,1199,Personal Loan,42991,0.061058453,18,Self-employed,High,607,Female,Married,PhD,0,2021,2021,2021,2021,4,4,4,9,14,17,17,16
3031,1896,Personal Loan,71476,0.068361878,52,Part-time,Low,647,Female,Divorced,Master,0,2021,2021,2021,2021,8,8,8,11,12,21,31,1
581,836,Home Loan,61920,0.081184461,31,Full-time,Medium,775,Female,Divorced,Master,1,2022,2022,2022,2022,7,7,7,10,8,17,22,25
2732,1707,Home Loan,95294,0.070383781,21,Self-employed,High,614,Female,Single,Master,0,2018,2018,2018,2018,4,4,4,9,4,11,22,3
478,1163,Home Loan,64530,0.089885815,37,Full-time,Low,824,Male,Single,Master,0,2022,2022,2022,2023,11,11,12,3,21,21,2,20
1640,1557,Education Loan,37224,0.095403419,15,Part-time,Low,724,Female,Single,High School,0,2018,2018,2018,2019,12,12,12,2,21,23,23,3
1196,2392,Education Loan,8788,0.088993663,49,Part-time,High,823,Male,Married,Bachelor,0,2020,2021,2021,2021,12,1,1,6,27,19,31,5
1689,1815,Car Loan,29082,0.104281815,35,Part-time,Low,548,Male,Divorced,PhD,1,2018,2018,2018,2018,5,6,6,8,29,9,13,10
257,1996,Home Loan,90570,0.086237399,25,Self-employed,High,481,Female,Divorced,High School,0,2018,2018,2018,2018,1,1,1,4,5,11,16,23
617,2446,Personal Loan,77816,0.061746549,52,Self-employed,High,405,Female,Divorced,Bachelor,0,2018,2018,2018,2019,9,9,9,3,3,24,26,12
2913,1935,Home Loan,84588,0.100450648,12,Full-time,High,490,Male,Single,High School,1,2022,2022,2022,2023,8,9,9,2,27,18,29,5
222,814,Car Loan,17531,0.070922656,28,Self-employed,High,436,Female,Married,Master,0,2020,2020,2020,2020,2,2,2,5,1,1,1,16
2178,1059,Education Loan,89340,0.093656277,56,Self-employed,Low,419,Female,Married,High School,0,2020,2020,2020,2021,9,10,10,3,13,6,7,13
983,2764,Education Loan,95439,0.103606013,35,Self-employed,High,371,Female,Single,High School,0,2019,2019,2019,2020,10,10,11,3,9,28,10,17
298,2829,Car Loan,45857,0.08685032,38,Full-time,High,430,Male,Married,Master,1,2020,2020,2020,2020,6,6,6,11,11,11,22,2
294,2032,Home Loan,11142,0.057557618,18,Self-employed,High,756,Male,Married,Master,0,2019,2019,2019,2019,3,3,4,7,20,23,3,11
2685,1264,Car Loan,49355,0.066226818,20,Part-time,Low,778,Female,Divorced,PhD,0,2021,2021,2021,2021,4,5,5,8,22,9,19,1
1830,155,Car Loan,10866,0.099841167,54,Self-employed,Medium,351,Female,Single,PhD,0,2018,2018,2018,2018,10,10,10,12,14,18,29,11
1526,1396,Education Loan,71067,0.07746316,46,Self-employed,High,418,Female,Single,Bachelor,0,2018,2018,2018,2018,7,7,8,12,31,31,2,6
2178,1811,Education Loan,65027,0.081193603,23,Part-time,Medium,563,Male,Single,PhD,1,2022,2022,2022,2022,4,4,4,7,10,10,12,25
890,850,Education Loan,58906,0.091382366,32,Full-time,Medium,538,Female,Single,PhD,0,2020,2020,2020,2020,10,10,10,12,16,20,21,22
437,2735,Car Loan,29138,0.090444843,14,Self-employed,High,650,Female,Divorced,Bachelor,0,2019,2019,2019,2020,11,12,12,6,27,14,19,15
1445,2670,Home Loan,93601,0.084181997,26,Self-employed,Medium,554,Female,Married,High School,0,2018,2018,2018,2019,8,8,8,2,5,13,19,5
2846,445,Car Loan,30956,0.076869974,32,Self-employed,Medium,608,Female,Married,High School,1,2020,2020,2020,2020,4,5,5,9,28,7,11,10
66,1206,Home Loan,77295,0.075309973,21,Self-employed,High,794,Male,Divorced,High School,0,2022,2022,2022,2022,2,2,3,8,17,23,1,11
1750,958,Home Loan,6439,0.092868482,44,Part-time,Low,356,Female,Married,Master,0,2018,2018,2018,2019,12,12,12,5,1,15,26,10
269,832,Car Loan,48241,0.088303543,57,Self-employed,Medium,702,Female,Single,Bachelor,0,2020,2020,2020,2020,6,6,6,8,5,18,20,31
627,1118,Home Loan,43533,0.0761405,17,Full-time,High,366,Male,Divorced,High School,0,2022,2022,2022,2022,8,8,9,11,25,28,11,7
1757,2188,Home Loan,29270,0.096231685,13,Part-time,High,345,Female,Divorced,PhD,1,2018,2018,2018,2018,6,7,7,10,21,4,14,9
90,2128,Car Loan,79815,0.078064488,40,Part-time,Medium,668,Female,Single,PhD,0,2020,2020,2020,2020,5,5,6,7,24,30,3,17
1931,424,Education Loan,40279,0.067225067,51,Full-time,Medium,531,Male,Single,PhD,0,2019,2019,2019,2019,6,6,6,11,3,10,22,5
466,1664,Car Loan,24888,0.06861544,44,Self-employed,Medium,701,Female,Single,Bachelor,0,2022,2022,2022,2022,6,7,7,12,27,20,22,12
917,1304,Education Loan,18630,0.065318887,15,Self-employed,High,322,Male,Married,Bachelor,0,2021,2021,2021,2021,8,8,9,12,23,30,2,30
276,1861,Home Loan,62063,0.07591385,15,Self-employed,High,566,Female,Single,PhD,1,2018,2018,2018,2018,6,6,7,8,2,29,4,28
704,2920,Education Loan,36144,0.098505864,40,Full-time,Low,417,Female,Divorced,Master,1,2019,2019,2019,2019,5,5,5,10,2,6,17,3
360,2986,Education Loan,53161,0.067923572,48,Part-time,Low,354,Female,Married,Master,0,2022,2022,2022,2023,11,12,12,4,9,1,14,17
2060,3141,Personal Loan,97718,0.082827136,31,Self-employed,High,452,Male,Married,High School,1,2022,2022,2022,2023,9,9,9,2,2,12,15,20
501,3000,Personal Loan,92074,0.07014966,52,Full-time,Low,538,Female,Divorced,High School,0,2019,2019,2019,2019,2,3,3,7,15,9,21,10
1056,2804,Education Loan,78360,0.076095364,34,Full-time,Medium,564,Male,Married,High School,0,2021,2021,2021,2022,12,12,12,3,15,16,19,4
683,3043,Personal Loan,51979,0.057349382,56,Self-employed,Low,567,Male,Single,High School,0,2018,2018,2018,2018,11,11,11,12,7,21,27,27
2317,1346,Education Loan,98661,0.076691927,29,Full-time,Low,412,Male,Single,High School,0,2019,2019,2019,2019,5,5,5,8,2,20,25,13
2646,2167,Personal Loan,7979,0.077094419,36,Self-employed,High,465,Male,Single,Bachelor,0,2019,2019,2019,2019,5,6,6,9,15,10,21,27
986,302,Home Loan,27189,0.088104319,12,Self-employed,High,307,Male,Single,Bachelor,0,2019,2019,2019,2019,7,8,8,11,22,8,19,25
3103,1876,Car Loan,43600,0.083349214,26,Self-employed,Medium,516,Male,Married,Master,1,2018,2018,2018,2018,4,4,4,10,2,16,28,2
2376,2355,Personal Loan,60560,0.062024118,45,Part-time,Low,730,Female,Divorced,Master,0,2022,2022,2022,2022,8,9,9,12,25,12,12,16
1665,840,Car Loan,79040,0.096262974,59,Full-time,High,591,Female,Married,Bachelor,0,2019,2019,2019,2020,10,11,12,4,31,24,1,7
357,2516,Personal Loan,62558,0.083154546,31,Part-time,High,349,Female,Divorced,Master,0,2019,2019,2019,2019,5,5,5,7,8,14,14,12
1392,443,Education Loan,87205,0.082975903,48,Self-employed,High,406,Female,Divorced,PhD,1,2022,2022,2022,2023,9,9,9,3,8,11,22,6
1688,1677,Personal Loan,7910,0.079862265,38,Full-time,Medium,308,Male,Single,Master,0,2020,2021,2021,2021,12,1,1,2,31,13,21,21
978,1073,Personal Loan,58713,0.072233638,33,Self-employed,Medium,755,Female,Married,PhD,0,2021,2021,2021,2021,1,1,1,5,5,12,15,24
85,2000,Car Loan,47857,0.083267035,16,Full-time,Low,622,Female,Single,PhD,0,2018,2018,2018,2018,2,3,3,7,15,15,21,31
1721,213,Car Loan,35964,0.087133827,45,Self-employed,Medium,608,Male,Married,High School,0,2020,2020,2020,2020,3,4,4,6,15,6,10,3
2868,424,Personal Loan,86667,0.053796565,50,Full-time,Low,444,Female,Married,Master,0,2020,2020,2020,2020,1,2,2,8,29,7,18,12
2397,494,Car Loan,26227,0.071918587,14,Self-employed,Low,711,Male,Single,PhD,0,2022,2022,2022,2022,3,3,4,7,19,31,9,18
1410,759,Personal Loan,6978,0.076175795,28,Self-employed,Low,413,Female,Married,Master,0,2021,2021,2021,2022,9,9,9,2,19,24,26,6
534,2187,Education Loan,88527,0.083842559,35,Part-time,High,698,Female,Single,Master,1,2020,2020,2020,2020,1,1,1,3,6,9,21,4
1703,2217,Education Loan,18153,0.097899665,35,Part-time,High,574,Male,Divorced,Bachelor,0,2020,2020,2020,2021,9,9,9,2,9,13,20,28
656,1581,Home Loan,60765,0.068423888,14,Full-time,High,423,Female,Single,Bachelor,1,2020,2020,2020,2020,1,2,2,4,31,9,22,24
1632,589,Car Loan,40071,0.072530572,56,Full-time,Medium,385,Female,Married,High School,0,2021,2021,2021,2021,5,6,6,8,23,15,24,29
2648,1668,Personal Loan,70519,0.072311988,18,Part-time,High,346,Female,Married,Master,0,2018,2018,2018,2018,3,3,3,8,18,30,31,14
451,638,Education Loan,10503,0.067977086,36,Self-employed,Low,500,Female,Divorced,Bachelor,0,2022,2022,2022,2022,2,3,3,5,21,11,25,23
668,2892,Home Loan,61703,0.074792203,14,Self-employed,Medium,575,Male,Divorced,PhD,0,2021,2021,2021,2021,6,6,6,11,8,18,28,24
525,2851,Home Loan,65379,0.091562033,26,Full-time,Medium,848,Female,Divorced,PhD,0,2018,2018,2018,2018,2,3,3,5,19,18,27,8
2408,2348,Personal Loan,96457,0.064192468,40,Full-time,High,429,Male,Single,High School,0,2019,2019,2019,2020,10,11,11,3,23,10,12,2
429,3,Home Loan,58866,0.086417216,40,Self-employed,High,747,Male,Single,PhD,0,2018,2018,2018,2018,4,4,5,7,17,21,2,8
1534,1425,Home Loan,17905,0.054471467,21,Part-time,High,688,Female,Married,Master,0,2021,2022,2022,2022,12,1,1,5,26,19,23,5
691,2503,Personal Loan,46838,0.07157993,43,Full-time,High,562,Male,Divorced,PhD,1,2019,2019,2019,2020,11,12,12,4,29,3,7,1
1871,2392,Home Loan,59279,0.07505766,34,Self-employed,Medium,577,Female,Divorced,High School,0,2022,2022,2023,2023,12,12,1,5,28,28,1,5
745,326,Home Loan,90489,0.105122895,50,Full-time,Medium,345,Male,Single,High School,0,2019,2019,2019,2019,5,6,6,9,13,2,8,11
1648,3133,Personal Loan,27806,0.075877965,20,Part-time,Low,467,Male,Married,PhD,0,2020,2020,2020,2021,10,11,11,1,27,4,11,20
1714,2064,Personal Loan,46000,0.046981348,48,Full-time,Medium,744,Male,Divorced,Master,0,2020,2020,2020,2020,4,4,4,9,4,10,17,26
1249,613,Education Loan,23168,0.050016666,51,Self-employed,Medium,345,Male,Single,Bachelor,0,2018,2018,2018,2019,10,10,11,1,19,27,6,30
1260,1785,Home Loan,71119,0.080510444,25,Part-time,High,839,Female,Single,Master,0,2020,2020,2020,2020,9,9,10,12,5,30,2,19
786,615,Education Loan,39714,0.089206563,15,Self-employed,Low,386,Female,Divorced,Master,1,2021,2021,2021,2022,9,10,10,2,27,6,13,15
2342,1735,Education Loan,55093,0.085631838,31,Part-time,Medium,684,Female,Divorced,Master,0,2021,2021,2021,2021,7,8,9,11,27,25,3,26
1527,395,Car Loan,56419,0.082513552,39,Self-employed,High,564,Female,Married,PhD,0,2019,2019,2019,2019,6,7,7,8,20,10,22,23
2715,2926,Personal Loan,50145,0.097433894,25,Full-time,High,321,Male,Divorced,Bachelor,0,2018,2018,2018,2019,11,11,11,4,8,10,11,25
8,2922,Car Loan,78425,0.071906132,55,Part-time,Low,749,Female,Single,Master,0,2022,2022,2022,2023,10,11,11,2,15,1,4,14
1259,2421,Personal Loan,93949,0.093423658,45,Part-time,Medium,531,Female,Divorced,Bachelor,0,2022,2022,2022,2022,9,9,9,11,21,29,30,14
2253,375,Car Loan,78811,0.055519777,24,Part-time,Medium,485,Female,Divorced,High School,0,2019,2019,2019,2019,5,5,5,7,6,10,14,8
474,876,Personal Loan,3461,0.066425783,42,Full-time,Medium,625,Male,Married,Bachelor,0,2018,2018,2018,2018,3,3,3,7,18,28,30,19
335,1218,Home Loan,15291,0.052894379,44,Part-time,Medium,482,Male,Single,PhD,1,2018,2018,2018,2018,5,6,6,7,4,1,10,17
800,396,Home Loan,47804,0.07587732,50,Full-time,Low,696,Male,Divorced,High School,0,2020,2020,2020,2021,8,8,9,1,23,23,1,11
2669,2424,Education Loan,77971,0.079306082,39,Full-time,High,780,Male,Single,High School,0,2018,2018,2018,2019,10,10,10,3,11,12,22,17
3006,2848,Car Loan,94471,0.081711522,36,Part-time,High,702,Male,Married,Master,0,2022,2022,2022,2022,8,9,9,12,23,9,11,9
1912,2467,Education Loan,65946,0.08092825,43,Self-employed,Low,762,Female,Single,Bachelor,0,2020,2020,2020,2020,4,5,5,7,24,21,25,5
3070,204,Car Loan,99989,0.0660867,20,Part-time,Medium,716,Male,Divorced,High School,0,2019,2019,2019,2019,4,5,5,10,27,16,19,16
678,1637,Personal Loan,85080,0.077146387,39,Self-employed,High,501,Female,Divorced,High School,0,2021,2021,2021,2021,6,6,6,8,1,14,19,31
2689,941,Personal Loan,62332,0.0575383,42,Self-employed,Medium,364,Male,Married,Bachelor,0,2022,2022,2022,2023,11,12,12,4,17,8,12,17
575,561,Car Loan,78794,0.100448435,28,Part-time,High,316,Male,Married,Bachelor,0,2021,2021,2021,2021,1,1,1,7,6,13,22,7
1858,399,Car Loan,31841,0.075445609,34,Part-time,Medium,482,Male,Married,High School,0,2019,2019,2019,2020,8,9,10,2,31,29,11,1
2091,2665,Home Loan,49758,0.072666708,24,Self-employed,Low,690,Male,Single,High School,0,2019,2019,2019,2019,7,8,8,10,11,8,12,28
2301,1909,Car Loan,77272,0.103834105,21,Part-time,Medium,343,Male,Single,Bachelor,0,2018,2018,2018,2018,3,4,4,6,10,7,9,29
1722,900,Home Loan,38643,0.061366302,27,Part-time,Medium,781,Male,Single,PhD,0,2021,2021,2021,2021,1,2,2,4,27,14,17,23
3026,1759,Car Loan,51408,0.063116193,17,Full-time,Low,562,Female,Single,Bachelor,0,2018,2018,2018,2018,3,3,4,8,9,22,4,16
946,350,Home Loan,44950,0.063556695,59,Self-employed,Low,473,Male,Married,PhD,0,2018,2018,2018,2018,3,4,4,10,19,13,24,18
2091,2273,Education Loan,57849,0.078981929,22,Full-time,Medium,740,Male,Single,High School,0,2021,2021,2021,2021,3,3,4,8,15,28,9,20
1906,3128,Home Loan,29044,0.086474474,14,Part-time,Medium,519,Female,Single,Master,0,2018,2018,2018,2018,3,4,4,5,16,10,12,23
1100,1585,Education Loan,16997,0.091095132,39,Part-time,Medium,693,Male,Single,Bachelor,0,2019,2019,2019,2019,5,6,6,12,29,19,21,2
719,1305,Home Loan,80751,0.11857993,52,Full-time,High,494,Male,Single,High School,0,2020,2020,2020,2021,9,10,10,1,20,9,23,2
756,430,Personal Loan,99605,0.046258513,26,Full-time,Medium,708,Female,Married,High School,1,2022,2022,2022,2023,8,8,9,1,20,27,5,5
164,987,Home Loan,24911,0.089131034,24,Part-time,High,770,Female,Married,Master,0,2021,2021,2021,2021,1,1,1,5,15,23,31,26
1183,2756,Car Loan,56533,0.071643041,53,Self-employed,High,646,Male,Divorced,Bachelor,1,2022,2022,2022,2023,11,12,12,3,21,15,24,30
150,1703,Education Loan,83566,0.071203773,56,Full-time,High,761,Male,Divorced,High School,0,2020,2020,2020,2021,12,12,12,2,7,20,25,5
1676,2383,Car Loan,95870,0.070703418,28,Self-employed,Low,360,Male,Single,PhD,0,2020,2020,2020,2020,2,2,3,7,5,16,1,26
811,2066,Car Loan,15571,0.066368455,18,Part-time,Low,465,Male,Single,Master,0,2022,2022,2022,2022,5,6,6,10,20,1,10,20
1808,1213,Personal Loan,95463,0.105267873,39,Self-employed,High,450,Male,Married,PhD,0,2020,2020,2020,2021,12,12,12,5,1,6,7,16
210,3154,Home Loan,58941,0.09263446,49,Self-employed,High,410,Male,Divorced,Bachelor,0,2018,2018,2018,2018,5,5,5,9,14,27,27,29
16,391,Personal Loan,59005,0.08034794,24,Part-time,High,787,Female,Single,PhD,0,2020,2020,2020,2020,4,4,4,9,6,20,22,29
1822,2648,Home Loan,87250,0.100265236,28,Part-time,Low,848,Female,Divorced,Master,0,2019,2019,2019,2019,8,8,8,10,16,17,19,22
335,1016,Car Loan,59712,0.057312066,26,Part-time,Low,302,Female,Divorced,High School,0,2020,2020,2020,2021,11,11,11,1,8,25,28,16
416,592,Home Loan,44541,0.060039423,47,Self-employed,Low,782,Female,Divorced,Master,0,2019,2019,2019,2020,11,12,12,5,23,22,25,7
2892,3146,Personal Loan,24387,0.047330484,39,Full-time,High,312,Male,Married,High School,0,2020,2020,2020,2020,4,4,4,8,8,17,29,12
2038,2201,Education Loan,94980,0.069508782,26,Part-time,High,461,Female,Single,High School,0,2021,2021,2021,2021,2,3,3,6,17,13,26,11
2350,296,Personal Loan,49908,0.082425478,57,Part-time,Medium,643,Male,Single,PhD,0,2021,2021,2021,2021,9,10,10,12,20,10,14,25
1704,1224,Personal Loan,86457,0.081542879,22,Full-time,Medium,748,Male,Married,Master,0,2019,2019,2019,2019,6,6,7,10,15,21,3,21
2451,1513,Personal Loan,14057,0.082240129,42,Part-time,Low,631,Female,Married,Master,0,2018,2018,2018,2018,3,4,4,7,11,1,4,10
826,2461,Education Loan,65028,0.058834148,15,Part-time,Low,563,Male,Married,High School,1,2019,2019,2019,2019,3,4,4,7,10,3,14,8
2090,1308,Car Loan,56731,0.092047321,46,Full-time,Medium,382,Female,Divorced,Master,0,2021,2021,2021,2021,4,5,5,10,27,1,2,5
936,1790,Personal Loan,25858,0.083594413,45,Self-employed,Low,633,Female,Divorced,Bachelor,0,2021,2021,2021,2022,11,12,12,3,27,4,14,6
