loan_type,interest_rate,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,total_amount,monthly_payment,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month_sin,application_date_month_cos,approval_date_month_sin,approval_date_month_cos,disbursement_date_month_sin,disbursement_date_month_cos,due_date_month_sin,due_date_month_cos,application_date_day_sin,application_date_day_cos,approval_date_day_sin,approval_date_day_cos,disbursement_date_day_sin,disbursement_date_day_cos,due_date_day_sin,due_date_day_cos
Car Loan,0.0640367,Self-employed,High,809,Male,Married,Master,0,52896.4564671,1017.2395474442308,2020,2020,2020,2021,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-1.133107779529596e-15,1.0,-0.4067366430758002,-0.9135454576426009,-1.133107779529596e-15,1.0,0.9510565162951536,-0.30901699437494734
Home Loan,0.079852328,Self-employed,High,522,Male,Married,Master,1,33188.181448752,1037.1306702735,2020,2020,2020,2020,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,0.40673664307580004,-0.913545457642601,-0.20791169081775907,-0.9781476007338057
Home Loan,0.054672422,Part-time,Medium,668,Male,Single,PhD,0,77611.23419013599,2874.4901551902217,2022,2022,2022,2023,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.2079116908177585,0.9781476007338058,-0.20791169081775898,0.9781476007338057,0.9945218953682733,0.10452846326765346,0.9945218953682733,0.10452846326765346
Personal Loan,0.063199289,Self-employed,High,717,Male,Single,PhD,0,68731.581236694,2217.1477818288386,2021,2021,2021,2022,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.743144825477394,-0.6691306063588585,0.20791169081775931,0.9781476007338057,0.40673664307580004,-0.913545457642601
Personal Loan,0.090063669,Part-time,High,846,Male,Divorced,Bachelor,0,5073.156315526,93.94733917640741,2020,2020,2020,2020,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.743144825477394,-0.6691306063588585,-0.5877852522924734,0.8090169943749473,0.2079116908177585,0.9781476007338058,-0.9945218953682734,0.10452846326765299
Car Loan,0.089056858,Part-time,High,402,Female,Married,PhD,0,98039.076470876,1782.5286631068363,2019,2019,2019,2020,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,0.20791169081775931,0.9781476007338057,0.20791169081775931,0.9781476007338057,0.7431448254773941,0.6691306063588582
Personal Loan,0.074121849,Full-time,Medium,460,Male,Married,Master,0,21206.387664807,365.6273735311552,2020,2020,2020,2020,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.20791169081775931,-0.9781476007338057,-0.20791169081775907,-0.9781476007338057,-0.20791169081775907,-0.9781476007338057,-0.9945218953682734,0.10452846326765299
Home Loan,0.064733535,Part-time,Medium,499,Male,Single,Bachelor,1,52563.76515588,1752.125505196,2018,2018,2018,2018,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.20791169081775907,-0.9781476007338057,-0.5877852522924734,0.8090169943749473,-1.133107779529596e-15,1.0,-0.9510565162951536,0.30901699437494723
Car Loan,0.064588947,Part-time,High,459,Male,Married,High School,0,96904.208900675,1642.4442186555086,2021,2021,2021,2022,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.40673664307580004,-0.913545457642601,0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,-0.9510565162951536,0.30901699437494723
Personal Loan,0.074400976,Self-employed,Medium,435,Male,Divorced,PhD,0,80764.870167872,1878.2527946016744,2019,2019,2019,2019,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.20791169081775898,0.9781476007338057,-0.4067366430758002,-0.9135454576426009,-0.9945218953682734,0.10452846326765299,-1.133107779529596e-15,1.0
Personal Loan,0.089667777,Self-employed,High,697,Male,Married,High School,0,8108.217928657001,311.85453571757694,2020,2020,2020,2020,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585,0.40673664307580004,-0.913545457642601
Home Loan,0.093923685,Full-time,High,691,Male,Divorced,PhD,1,28016.479496535,1751.0299685334376,2022,2022,2022,2022,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9945218953682733,-0.10452846326765423,0.7431448254773941,0.6691306063588582,0.9945218953682734,-0.10452846326765333
Education Loan,0.072552024,Full-time,High,405,Female,Single,Master,0,14102.986563576,641.044843798909,2018,2018,2018,2018,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,-0.9510565162951535,-0.30901699437494756,-0.743144825477394,0.6691306063588585,0.9510565162951536,-0.30901699437494734
Car Loan,0.062697614,Full-time,Low,353,Female,Divorced,PhD,1,63962.706689046,2460.104103424846,2021,2021,2021,2021,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-1.133107779529596e-15,1.0,-0.20791169081775907,-0.9781476007338057,-0.40673664307580015,0.913545457642601,0.5877852522924731,0.8090169943749475
Personal Loan,0.084017655,Part-time,Low,576,Male,Divorced,Master,0,24580.100327125,614.502508178125,2018,2018,2018,2019,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601,-0.743144825477394,-0.6691306063588585,-0.743144825477394,-0.6691306063588585,-0.743144825477394,0.6691306063588585
Home Loan,0.067646975,Self-employed,High,410,Female,Divorced,Master,0,76903.67925622499,1373.2799867183035,2018,2018,2018,2018,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.7431448254773941,0.6691306063588582,0.20791169081775931,-0.9781476007338057,-0.743144825477394,-0.6691306063588585
Car Loan,0.07222621,Part-time,Low,523,Male,Divorced,High School,0,46821.97413828,3121.4649425519997,2020,2020,2020,2021,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.9945218953682733,-0.10452846326765423,0.20791169081775931,0.9781476007338057
Home Loan,0.099879141,Full-time,High,374,Female,Divorced,PhD,0,16138.526635892998,343.37290714665954,2022,2022,2023,2023,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-0.40673664307580015,0.913545457642601,0.20791169081775931,0.9781476007338057,-0.9945218953682734,0.10452846326765299
Car Loan,0.092406731,Self-employed,Low,805,Male,Divorced,High School,0,84842.861169846,1438.0145960990847,2021,2021,2021,2022,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.5877852522924731,0.8090169943749475,0.20791169081775931,-0.9781476007338057,0.7431448254773945,-0.6691306063588579
Education Loan,0.082369615,Part-time,High,313,Male,Divorced,Master,0,96551.69913646,2839.755856954706,2020,2020,2020,2021,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,-0.9945218953682733,-0.10452846326765423,-0.743144825477394,0.6691306063588585
Education Loan,0.060921215,Self-employed,Low,781,Male,Divorced,Master,0,86738.79669597,3336.1075652296154,2019,2019,2019,2019,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,-0.9510565162951535,-0.30901699437494756,0.5877852522924731,0.8090169943749475,0.7431448254773941,0.6691306063588582
Car Loan,0.083170949,Part-time,Medium,488,Female,Divorced,Master,0,71953.96297112099,1262.350227563526,2020,2020,2020,2021,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,-0.9945218953682734,0.10452846326765299,-0.743144825477394,0.6691306063588585,5.66553889764798e-16,-1.0
Car Loan,0.095939859,Full-time,Medium,663,Female,Single,Master,0,27035.740381671,491.5589160303818,2020,2020,2020,2020,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7431448254773945,-0.6691306063588579,0.9945218953682733,0.10452846326765346,5.66553889764798e-16,-1.0,-0.743144825477394,-0.6691306063588585
Home Loan,0.074365495,Part-time,Low,538,Male,Divorced,Bachelor,0,37675.84917866,2691.13208419,2022,2022,2022,2022,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.2079116908177585,0.9781476007338058,0.9510565162951536,-0.30901699437494734,5.66553889764798e-16,-1.0,0.40673664307580004,-0.913545457642601
Car Loan,0.100266711,Part-time,High,700,Male,Divorced,Master,0,98791.84771397899,2297.484830557651,2019,2019,2019,2019,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,-0.9945218953682734,0.10452846326765299,0.2079116908177585,0.9781476007338058,-0.20791169081775898,0.9781476007338057
Personal Loan,0.099391179,Full-time,Low,603,Female,Married,PhD,1,11472.146952865,546.2927120411905,2019,2019,2019,2019,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,-0.9945218953682734,0.10452846326765299,-0.40673664307580015,0.913545457642601
Car Loan,0.104955992,Full-time,Low,390,Male,Married,Master,0,105068.05536729601,2060.157948378353,2021,2022,2022,2022,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001,0.9945218953682733,0.10452846326765346
Car Loan,0.084578647,Part-time,Medium,691,Male,Married,Bachelor,1,57752.728374103004,1178.6271096755715,2018,2018,2018,2018,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.40673664307580015,0.913545457642601,0.20791169081775931,-0.9781476007338057,-0.8660254037844385,-0.5000000000000004,0.7431448254773945,-0.6691306063588579
Education Loan,0.088810875,Part-time,Medium,483,Male,Divorced,PhD,1,41792.916626000006,1266.452018969697,2020,2020,2020,2021,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.20791169081775931,-0.9781476007338057,-0.4067366430758002,-0.9135454576426009,-0.743144825477394,0.6691306063588585,0.2079116908177585,0.9781476007338058
Education Loan,0.101212809,Part-time,Medium,316,Female,Single,Bachelor,1,91322.477037561,3652.89908150244,2021,2021,2021,2021,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.9510565162951536,-0.30901699437494734,-0.5877852522924734,0.8090169943749473,-0.20791169081775898,0.9781476007338057,0.20791169081775931,0.9781476007338057
Home Loan,0.086710909,Full-time,Low,311,Female,Single,Bachelor,0,83843.006762077,2994.393098645607,2018,2018,2018,2019,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-1.133107779529596e-15,1.0,-0.9945218953682734,0.10452846326765299,0.9945218953682733,0.10452846326765346,0.2079116908177585,0.9781476007338058
Car Loan,0.072481488,Full-time,Medium,465,Male,Married,PhD,0,81924.715905344,2560.147372042,2019,2019,2019,2019,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.5877852522924731,0.8090169943749475,0.40673664307580004,-0.913545457642601,-0.40673664307580015,0.913545457642601
Personal Loan,0.073271857,Full-time,Medium,445,Male,Married,Bachelor,1,34775.081438657,589.4081599772372,2021,2021,2021,2021,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.743144825477394,0.6691306063588585,-1.133107779529596e-15,1.0,0.9945218953682734,-0.10452846326765333,-0.8660254037844386,0.5000000000000001
Personal Loan,0.083578324,Self-employed,Medium,581,Female,Divorced,Master,0,78918.09291524401,3035.311265970923,2021,2021,2021,2021,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.5877852522924731,0.8090169943749475,-1.133107779529596e-15,1.0,0.40673664307580015,0.9135454576426009,-0.4067366430758002,-0.9135454576426009
Car Loan,0.060641579,Self-employed,High,848,Male,Single,High School,0,37211.54915763599,1431.2134291398459,2020,2021,2021,2021,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0.9510565162951536,-0.30901699437494734,-0.9945218953682734,0.10452846326765299,0.7431448254773945,-0.6691306063588579
Home Loan,0.077851116,Full-time,High,468,Male,Single,High School,0,61249.967517815996,5104.163959818,2018,2018,2018,2018,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,0.40673664307580004,-0.913545457642601,-0.9510565162951535,-0.30901699437494756,0.8660254037844387,-0.4999999999999998
Personal Loan,0.096448207,Self-employed,Low,469,Male,Married,High School,0,41063.081800356995,1173.2309085816285,2018,2018,2018,2018,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.20791169081775898,0.9781476007338057,0.40673664307580004,-0.913545457642601,0.40673664307580004,-0.913545457642601,5.66553889764798e-16,-1.0
Home Loan,0.047131192,Self-employed,Medium,645,Male,Single,PhD,1,8614.748316584,374.554274634087,2022,2022,2022,2022,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,0.9510565162951536,-0.30901699437494734,0.7431448254773945,-0.6691306063588579,0.40673664307580015,0.9135454576426009
Car Loan,0.103017232,Part-time,Low,798,Female,Married,PhD,0,36300.29710512,1728.5855764342857,2019,2019,2019,2020,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,0.9945218953682734,-0.10452846326765333,-0.9945218953682733,-0.10452846326765423,-0.20791169081775907,-0.9781476007338057
Home Loan,0.096835613,Part-time,Low,759,Male,Married,PhD,0,40627.887941133005,712.7699638795264,2022,2022,2022,2022,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.20791169081775898,0.9781476007338057,0.5877852522924731,0.8090169943749475,0.40673664307580004,-0.913545457642601,-0.587785252292473,-0.8090169943749475
Car Loan,0.073103531,Part-time,Medium,596,Male,Divorced,High School,0,96493.46950752001,1820.631500141887,2020,2020,2020,2021,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.7431448254773941,0.6691306063588582,0.9945218953682733,0.10452846326765346,0.40673664307580015,0.9135454576426009
Education Loan,0.088150862,Self-employed,Low,441,Male,Married,High School,0,72558.987629022,1369.0375024343773,2018,2018,2019,2019,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009,-0.9510565162951536,0.30901699437494723,0.9945218953682733,0.10452846326765346,-0.9510565162951536,0.30901699437494723
Car Loan,0.080047216,Self-employed,Medium,352,Female,Divorced,PhD,0,89180.578672336,2123.347111246095,2020,2020,2020,2020,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.40673664307580015,0.913545457642601,0.20791169081775931,-0.9781476007338057,-0.4067366430758002,-0.9135454576426009,0.40673664307580004,-0.913545457642601
Home Loan,0.098449856,Part-time,Medium,417,Female,Single,High School,0,73026.044876736,3319.365676215273,2018,2018,2018,2018,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,0.9510565162951536,-0.30901699437494734,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998
Personal Loan,0.094740247,Part-time,High,664,Female,Single,Bachelor,0,76167.647425272,2821.023978713778,2018,2018,2018,2018,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.7431448254773941,0.6691306063588582,5.66553889764798e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
Car Loan,0.058998939,Full-time,Low,435,Male,Married,Bachelor,0,69019.19685038601,3450.9598425193008,2018,2018,2018,2018,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,-0.20791169081775898,0.9781476007338057,0.40673664307580015,0.9135454576426009,5.66553889764798e-16,-1.0
Car Loan,0.088808936,Self-employed,Low,713,Male,Married,High School,1,29572.05070176,509.86294313379307,2020,2020,2020,2021,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,-0.5877852522924734,0.8090169943749473,0.9510565162951536,-0.30901699437494734
Car Loan,0.076915582,Part-time,Medium,376,Male,Divorced,PhD,0,20066.168039406002,802.6467215762401,2020,2020,2020,2020,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,-0.8660254037844386,0.5000000000000001,0.5877852522924731,0.8090169943749475,0.5877852522924731,0.8090169943749475
Education Loan,0.081242489,Part-time,High,317,Female,Divorced,Master,0,103669.52984532001,3455.6509948440003,2020,2020,2020,2020,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.7431448254773941,0.6691306063588582,-0.9945218953682734,0.10452846326765299,-0.9945218953682734,0.10452846326765299,0.2079116908177585,0.9781476007338058
Education Loan,0.069077421,Part-time,High,702,Female,Single,Master,0,19258.360661894,458.53239671176186,2020,2020,2020,2020,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-1.133107779529596e-15,1.0,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,0.7431448254773945,-0.6691306063588579
Education Loan,0.106222056,Self-employed,Low,504,Male,Single,High School,0,90192.496669792,4509.6248334896,2020,2020,2020,2020,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9510565162951536,-0.30901699437494734,-0.40673664307580015,0.913545457642601,0.9510565162951535,0.30901699437494745,0.7431448254773941,0.6691306063588582
Personal Loan,0.095600927,Part-time,High,798,Male,Married,Master,1,54893.988846408,1167.9572094980426,2018,2018,2018,2018,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,0.20791169081775931,0.9781476007338057,0.20791169081775931,0.9781476007338057
Personal Loan,0.068903433,Part-time,Low,623,Female,Married,PhD,1,45557.733217893,911.15466435786,2020,2020,2020,2020,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.20791169081775931,-0.9781476007338057,-0.20791169081775907,-0.9781476007338057,-1.133107779529596e-15,1.0,-0.8660254037844385,-0.5000000000000004
Car Loan,0.059980841,Part-time,Low,580,Male,Divorced,Bachelor,0,82923.361172271,2241.171923574892,2022,2022,2022,2022,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9945218953682734,-0.10452846326765333,0.40673664307580015,0.9135454576426009,0.9945218953682733,0.10452846326765346,-0.743144825477394,-0.6691306063588585
Personal Loan,0.074214911,Part-time,High,465,Male,Married,Bachelor,0,74537.624244468,3923.0328549719998,2020,2020,2020,2020,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.40673664307580004,-0.913545457642601,-0.587785252292473,-0.8090169943749475,-1.133107779529596e-15,1.0,0.7431448254773941,0.6691306063588582
Home Loan,0.08651754,Part-time,Medium,542,Male,Divorced,PhD,0,18486.00942556,528.1716978731429,2020,2020,2020,2021,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.10452846326765299,-0.8660254037844386,0.5000000000000001,0.40673664307580015,0.9135454576426009
Home Loan,0.083603088,Full-time,Low,778,Female,Single,Master,0,101401.409768864,5336.916303624421,2018,2019,2019,2019,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.9510565162951535,0.30901699437494745,0.40673664307580004,-0.913545457642601,0.5877852522924731,0.8090169943749475
Education Loan,0.098796992,Part-time,Low,463,Male,Single,High School,0,38188.689456960004,1272.9563152320002,2020,2020,2020,2021,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.4067366430758002,-0.9135454576426009,5.66553889764798e-16,-1.0,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475
Home Loan,0.091848796,Full-time,Low,623,Female,Married,Bachelor,1,45191.621666440005,779.1658908006898,2021,2021,2021,2022,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.743144825477394,-0.6691306063588585,0.7431448254773941,0.6691306063588582,0.9945218953682734,-0.10452846326765333,-0.743144825477394,-0.6691306063588585
Home Loan,0.094543535,Self-employed,Low,507,Male,Divorced,Master,0,27047.265293384997,458.4282253116101,2021,2021,2021,2021,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.20791169081775931,-0.9781476007338057,5.66553889764798e-16,-1.0,-0.8660254037844385,-0.5000000000000004
Car Loan,0.084902831,Self-employed,High,614,Female,Married,Master,1,100524.92651479799,2451.827475970683,2018,2018,2018,2018,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7431448254773941,0.6691306063588582,0.20791169081775931,-0.9781476007338057,-0.9510565162951536,0.30901699437494723,-0.20791169081775907,-0.9781476007338057
Education Loan,0.059160519,Self-employed,High,603,Female,Married,Bachelor,1,62483.056497367,1893.4259544656666,2020,2020,2020,2020,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4067366430758002,-0.9135454576426009,-1.133107779529596e-15,1.0,0.5877852522924731,0.8090169943749475,0.7431448254773945,-0.6691306063588579
Education Loan,0.077064522,Self-employed,High,538,Female,Divorced,Bachelor,0,81529.476057312,4076.4738028656,2021,2021,2021,2022,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.20791169081775931,0.9781476007338057,0.9510565162951536,-0.30901699437494734,0.8660254037844386,0.5000000000000001
Education Loan,0.095901346,Self-employed,High,523,Male,Married,High School,0,30918.664674698,562.1575395399636,2018,2018,2018,2018,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.9510565162951535,0.30901699437494745,-0.20791169081775907,-0.9781476007338057,-0.743144825477394,0.6691306063588585,-0.40673664307580015,0.913545457642601
Home Loan,0.079227156,Part-time,Low,387,Male,Divorced,PhD,0,63441.289138304,1075.2760870898983,2021,2021,2021,2022,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,0.5877852522924732,-0.8090169943749473,-0.20791169081775907,-0.9781476007338057,0.8660254037844387,-0.4999999999999998
